OTU_ID,Taxonomy
OTU17138,"k: Fungi ,p: Basidiomycota ,c: Agaricomycetes ,o: Polyporales ,f: Polyporaceae ,g: Trametes ,s: Trametes_sp"
OTU17142,"k: Fungi ,p: Ascomycota ,c: Eurotiomycetes ,o: Chaetothyriales ,f: Herpotrichiellaceae ,g: unidentified ,s: Herpotrichiellaceae_sp"
OTU17141,"k: Fungi ,p: Ascomycota ,c: Eurotiomycetes ,o: Chaetothyriales ,f: Herpotrichiellaceae ,g: unidentified ,s: Herpotrichiellaceae_sp"
OTU17143,
OTU17140,"k: Fungi ,p: Ascomycota ,c: Eurotiomycetes ,o: Eurotiales ,f: Elaphomycetaceae ,g: Elaphomyces ,s: Elaphomyces_sp"
OTU17146,"k: Fungi ,p: unidentified ,c: unidentified ,o: unidentified ,f: unidentified ,g: unidentified ,s: Fungi_sp"
OTU17145,"k: Fungi ,p: Chytridiomycota ,c: unidentified ,o: unidentified ,f: unidentified ,g: unidentified ,s: Chytridiomycota_sp"
OTU17144,"k: Fungi ,p: Ascomycota ,c: Eurotiomycetes ,o: Chaetothyriales ,f: Herpotrichiellaceae ,g: unidentified ,s: Herpotrichiellaceae_sp"
OTU17147,"k: Fungi ,p: Basidiomycota ,c: Agaricomycetes ,o: Russulales ,f: Russulaceae ,g: Russula ,s: Russula_sp"
OTU17148,
OTU17151,"k: Fungi ,p: unidentified ,c: unidentified ,o: unidentified ,f: unidentified ,g: unidentified ,s: Fungi_sp"
OTU17150,"k: Fungi ,p: Ascomycota ,c: Pezizomycetes ,o: Pezizales ,f: Pyronemataceae ,g: unidentified ,s: Pyronemataceae_sp"
OTU17154,"k: Fungi ,p: Kickxellomycota ,c: Kickxellomycetes ,o: Kickxellales ,f: unidentified ,g: unidentified ,s: Kickxellales_sp"
OTU17152,"k: Fungi ,p: Ascomycota ,c: Leotiomycetes ,o: Rhytismatales ,f: Rhytismataceae ,g: Hypoderma ,s: Hypoderma_rubi"
OTU17153,"k: Fungi ,p: unidentified ,c: unidentified ,o: unidentified ,f: unidentified ,g: unidentified ,s: Fungi_sp"
OTU17155,"k: Fungi ,p: unidentified ,c: unidentified ,o: unidentified ,f: unidentified ,g: unidentified ,s: Fungi_sp"
OTU17156,"k: Fungi ,p: Ascomycota ,c: Eurotiomycetes ,o: Chaetothyriales ,f: Herpotrichiellaceae ,g: unidentified ,s: Herpotrichiellaceae_sp"
OTU17149,"k: Fungi ,p: Ascomycota ,c: Sordariomycetes ,o: Hypocreales ,f: Clavicipitaceae ,g: Aschersonia ,s: Aschersonia_sp"
OTU17158,"k: Fungi ,p: Ascomycota ,c: Orbiliomycetes ,o: Orbiliales ,f: Orbiliaceae ,g: Dactylella ,s: Dactylella_tenuis"
OTU17157,"k: Fungi ,p: Ascomycota ,c: Eurotiomycetes ,o: Chaetothyriales ,f: unidentified ,g: unidentified ,s: Chaetothyriales_sp"
OTU17163,
OTU17159,"k: Fungi ,p: Ascomycota ,c: Eurotiomycetes ,o: Coryneliales ,f: Coryneliaceae ,g: Caliciopsis ,s: Caliciopsis_pinea"
OTU17161,"k: Fungi ,p: Ascomycota ,c: Eurotiomycetes ,o: Chaetothyriales ,f: Herpotrichiellaceae ,g: unidentified ,s: Herpotrichiellaceae_sp"
OTU17162,"k: Fungi ,p: Ascomycota ,c: Eurotiomycetes ,o: Chaetothyriales ,f: Herpotrichiellaceae ,g: unidentified ,s: Herpotrichiellaceae_sp"
OTU17160,"k: Fungi ,p: Ascomycota ,c: Sordariomycetes ,o: Xylariales ,f: unidentified ,g: unidentified ,s: Xylariales_sp"
OTU17164,"k: Fungi ,p: Ascomycota ,c: Pezizomycetes ,o: Pezizales ,f: Pyronemataceae ,g: unidentified ,s: Pyronemataceae_sp"
OTU17166,"k: Fungi ,p: Ascomycota ,c: Dothideomycetes ,o: Venturiales ,f: Sympoventuriaceae ,g: Pseudosigmoidea ,s: Pseudosigmoidea_alnicola"
OTU17165,"k: Fungi ,p: Ascomycota ,c: Dothideomycetes ,o: Botryosphaeriales ,f: Botryosphaeriaceae ,g: Diplodia ,s: Diplodia_seriata"
OTU17171,"k: Fungi ,p: unidentified ,c: unidentified ,o: unidentified ,f: unidentified ,g: unidentified ,s: Fungi_sp"
OTU17169,"k: Fungi ,p: Ascomycota ,c: Pezizomycetes ,o: Pezizales ,f: Pyronemataceae ,g: Cheilymenia ,s: Cheilymenia_sp"
OTU17167,"k: Fungi ,p: Ascomycota ,c: Eurotiomycetes ,o: Eurotiales ,f: Aspergillaceae ,g: Penicillium ,s: Penicillium_improvisum"
OTU17168,"k: Fungi ,p: Ascomycota ,c: Eurotiomycetes ,o: Eurotiales ,f: Trichocomaceae ,g: Sagenomella ,s: Sagenomella_sp"
OTU17172,"k: Fungi ,p: Ascomycota ,c: Sordariomycetes ,o: Myrmecridiales ,f: unidentified ,g: unidentified ,s: Myrmecridiales_sp"
OTU17170,"k: Fungi ,p: Ascomycota ,c: Sordariomycetes ,o: Sordariales ,f: Chaetomiaceae ,g: Arcopilus ,s: Arcopilus_flavigenus"
OTU17173,"k: Fungi ,p: Ascomycota ,c: Pezizomycetes ,o: Pezizales ,f: Pyronemataceae ,g: Cheilymenia ,s: Cheilymenia_sp"
OTU17176,"k: Fungi ,p: Ascomycota ,c: unidentified ,o: unidentified ,f: unidentified ,g: unidentified ,s: Ascomycota_sp"
OTU17174,"k: Fungi ,p: Ascomycota ,c: Sordariomycetes ,o: unidentified ,f: unidentified ,g: unidentified ,s: Sordariomycetes_sp"
OTU17177,"k: Fungi ,p: Ascomycota ,c: Dothideomycetes ,o: Capnodiales ,f: unidentified ,g: unidentified ,s: Capnodiales_sp"
OTU17179,
OTU17178,"k: Fungi ,p: Basidiomycota ,c: Tremellomycetes ,o: unidentified ,f: unidentified ,g: unidentified ,s: Tremellomycetes_sp"
OTU17175,"k: Fungi ,p: Ascomycota ,c: Dothideomycetes ,o: Pleosporales ,f: Pleosporaceae ,g: Curvularia ,s: Curvularia_protuberata"
OTU17183,"k: Fungi ,p: Basidiomycota ,c: Agaricomycetes ,o: Hymenochaetales ,f: Hymenochaetaceae ,g: unidentified ,s: Hymenochaetaceae_sp"
OTU17180,"k: Fungi ,p: Ascomycota ,c: Leotiomycetes ,o: Helotiales ,f: unidentified ,g: unidentified ,s: Helotiales_sp"
OTU17181,"k: Fungi ,p: Ascomycota ,c: Eurotiomycetes ,o: Verrucariales ,f: Verrucariaceae ,g: Agonimia ,s: Agonimia_repleta"
OTU17184,"k: Fungi ,p: Ascomycota ,c: Leotiomycetes ,o: Helotiales ,f: Helotiaceae ,g: Phaeohelotium ,s: Phaeohelotium_sp"
OTU17186,"k: Fungi ,p: Ascomycota ,c: Eurotiomycetes ,o: Chaetothyriales ,f: Herpotrichiellaceae ,g: unidentified ,s: Herpotrichiellaceae_sp"
OTU17185,"k: Fungi ,p: Ascomycota ,c: Sordariomycetes ,o: Xylariales ,f: Xylariaceae ,g: Biscogniauxia ,s: Biscogniauxia_mediterranea"
OTU17182,"k: Fungi ,p: Ascomycota ,c: Sordariomycetes ,o: Myrmecridiales ,f: unidentified ,g: unidentified ,s: Myrmecridiales_sp"
OTU17187,"k: Fungi ,p: Ascomycota ,c: Leotiomycetes ,o: unidentified ,f: unidentified ,g: unidentified ,s: Leotiomycetes_sp"
OTU17188,"k: Fungi ,p: Ascomycota ,c: Dothideomycetes ,o: Pleosporales ,f: unidentified ,g: unidentified ,s: Pleosporales_sp"
OTU17194,"k: Fungi ,p: Ascomycota ,c: Dothideomycetes ,o: Minutisphaerales ,f: Minutisphaeraceae ,g: Minutisphaera ,s: Minutisphaera_sp"
OTU17189,"k: Fungi ,p: Ascomycota ,c: Leotiomycetes ,o: Thelebolales ,f: unidentified ,g: unidentified ,s: Thelebolales_sp"
OTU17190,"k: Fungi ,p: Ascomycota ,c: Leotiomycetes ,o: Helotiales ,f: unidentified ,g: unidentified ,s: Helotiales_sp"
OTU17193,"k: Fungi ,p: Ascomycota ,c: Leotiomycetes ,o: Helotiales ,f: unidentified ,g: unidentified ,s: Helotiales_sp"
OTU17191,"k: Fungi ,p: Ascomycota ,c: Leotiomycetes ,o: Helotiales ,f: unidentified ,g: unidentified ,s: Helotiales_sp"
OTU17195,"k: Fungi ,p: Ascomycota ,c: Leotiomycetes ,o: Helotiales ,f: unidentified ,g: unidentified ,s: Helotiales_sp"
OTU17192,"k: Fungi ,p: Ascomycota ,c: Dothideomycetes ,o: Pleosporales ,f: Cucurbitariaceae ,g: Parafenestella ,s: Parafenestella_alpina"
OTU17197,
OTU17196,"k: Fungi ,p: Ascomycota ,c: Eurotiomycetes ,o: Chaetothyriales ,f: Herpotrichiellaceae ,g: unidentified ,s: Herpotrichiellaceae_sp"
OTU17201,"k: Fungi ,p: Ascomycota ,c: Dothideomycetes ,o: unidentified ,f: unidentified ,g: unidentified ,s: Dothideomycetes_sp"
OTU17198,"k: Fungi ,p: Basidiomycota ,c: Agaricomycetes ,o: Agaricales ,f: Tricholomataceae ,g: Mycena ,s: Mycena_pura"
OTU17199,"k: Fungi ,p: Basidiomycota ,c: Agaricomycetes ,o: Agaricales ,f: Amanitaceae ,g: Amanita ,s: Amanita_brunneofuliginea"
OTU17200,"k: Fungi ,p: unidentified ,c: unidentified ,o: unidentified ,f: unidentified ,g: unidentified ,s: Fungi_sp"
OTU17202,"k: Fungi ,p: Ascomycota ,c: Leotiomycetes ,o: Helotiales ,f: unidentified ,g: unidentified ,s: Helotiales_sp"
OTU17203,"k: Fungi ,p: Ascomycota ,c: Dothideomycetes ,o: unidentified ,f: unidentified ,g: unidentified ,s: Dothideomycetes_sp"
OTU17204,"k: Fungi ,p: Ascomycota ,c: Dothideomycetes ,o: unidentified ,f: unidentified ,g: unidentified ,s: Dothideomycetes_sp"
OTU17205,"k: Fungi ,p: Ascomycota ,c: Dothideomycetes ,o: unidentified ,f: unidentified ,g: unidentified ,s: Dothideomycetes_sp"
OTU17207,"k: Fungi ,p: unidentified ,c: unidentified ,o: unidentified ,f: unidentified ,g: unidentified ,s: Fungi_sp"
OTU17206,"k: Fungi ,p: Ascomycota ,c: Dothideomycetes ,o: Pleosporales ,f: unidentified ,g: unidentified ,s: Pleosporales_sp"
OTU17210,"k: Fungi ,p: Ascomycota ,c: Leotiomycetes ,o: Helotiales ,f: unidentified ,g: unidentified ,s: Helotiales_sp"
OTU17208,"k: Fungi ,p: Ascomycota ,c: Sordariomycetes ,o: Sordariales ,f: Chaetomiaceae ,g: unidentified ,s: Chaetomiaceae_sp"
OTU17209,"k: Fungi ,p: Ascomycota ,c: Leotiomycetes ,o: Helotiales ,f: unidentified ,g: unidentified ,s: Helotiales_sp"
OTU17211,"k: Fungi ,p: unidentified ,c: unidentified ,o: unidentified ,f: unidentified ,g: unidentified ,s: Fungi_sp"
OTU17214,"k: Fungi ,p: Ascomycota ,c: Eurotiomycetes ,o: Chaetothyriales ,f: unidentified ,g: unidentified ,s: Chaetothyriales_sp"
OTU17215,"k: Fungi ,p: Basidiomycota ,c: Tremellomycetes ,o: Tremellales ,f: unidentified ,g: unidentified ,s: Tremellales_sp"
OTU17216,"k: Fungi ,p: Ascomycota ,c: Lecanoromycetes ,o: Ostropales ,f: Gyalectaceae ,g: Gyalecta ,s: Gyalecta_geoica"
OTU17212,"k: Fungi ,p: Basidiomycota ,c: Agaricomycetes ,o: Agaricales ,f: Inocybaceae ,g: Inocybe ,s: Inocybe_sp"
OTU17213,"k: Fungi ,p: Ascomycota ,c: Eurotiomycetes ,o: Eurotiales ,f: Aspergillaceae ,g: Penicillium ,s: Penicillium_adametzioides"
OTU17217,"k: Fungi ,p: Ascomycota ,c: Leotiomycetes ,o: unidentified ,f: unidentified ,g: unidentified ,s: Leotiomycetes_sp"
OTU17218,"k: Fungi ,p: Ascomycota ,c: Pezizomycetes ,o: Pezizales ,f: Pyronemataceae ,g: Cheilymenia ,s: Cheilymenia_sp"
OTU17219,"k: Fungi ,p: Ascomycota ,c: Leotiomycetes ,o: unidentified ,f: unidentified ,g: unidentified ,s: Leotiomycetes_sp"
OTU17222,"k: Fungi ,p: unidentified ,c: unidentified ,o: unidentified ,f: unidentified ,g: unidentified ,s: Fungi_sp"
OTU17223,"k: Fungi ,p: Ascomycota ,c: Leotiomycetes ,o: unidentified ,f: unidentified ,g: unidentified ,s: Leotiomycetes_sp"
OTU17220,"k: Fungi ,p: Ascomycota ,c: Dothideomycetes ,o: Pleosporales ,f: Leptosphaeriaceae ,g: Neophaeosphaeria ,s: Neophaeosphaeria_sp"
OTU17225,"k: Fungi ,p: Ascomycota ,c: Eurotiomycetes ,o: Chaetothyriales ,f: Herpotrichiellaceae ,g: unidentified ,s: Herpotrichiellaceae_sp"
OTU17221,"k: Fungi ,p: Ascomycota ,c: Dothideomycetes ,o: Pleosporales ,f: Leptosphaeriaceae ,g: Neophaeosphaeria ,s: Neophaeosphaeria_sp"
OTU17224,"k: Fungi ,p: Ascomycota ,c: Leotiomycetes ,o: unidentified ,f: unidentified ,g: unidentified ,s: Leotiomycetes_sp"
OTU17226,"k: Fungi ,p: Ascomycota ,c: Sordariomycetes ,o: Xylariales ,f: Xylariaceae ,g: Hypoxylon ,s: Hypoxylon_rubiginosum"
OTU17228,"k: Fungi ,p: Ascomycota ,c: Sordariomycetes ,o: unidentified ,f: unidentified ,g: unidentified ,s: Sordariomycetes_sp"
OTU17227,"k: Fungi ,p: Ascomycota ,c: Leotiomycetes ,o: unidentified ,f: unidentified ,g: unidentified ,s: Leotiomycetes_sp"
OTU17229,"k: Fungi ,p: Ascomycota ,c: Leotiomycetes ,o: unidentified ,f: unidentified ,g: unidentified ,s: Leotiomycetes_sp"
OTU17231,"k: Fungi ,p: Ascomycota ,c: Pezizomycetes ,o: Pezizales ,f: Pyronemataceae ,g: unidentified ,s: Pyronemataceae_sp"
OTU17234,"k: Fungi ,p: Ascomycota ,c: Dothideomycetes ,o: unidentified ,f: unidentified ,g: unidentified ,s: Dothideomycetes_sp"
OTU17232,"k: Fungi ,p: Basidiomycota ,c: unidentified ,o: unidentified ,f: unidentified ,g: unidentified ,s: Basidiomycota_sp"
OTU17233,"k: Fungi ,p: Ascomycota ,c: Leotiomycetes ,o: Helotiales ,f: unidentified ,g: unidentified ,s: Helotiales_sp"
OTU17230,"k: Fungi ,p: Ascomycota ,c: Dothideomycetes ,o: Pleosporales ,f: Pleosporaceae ,g: Stemphylium ,s: Stemphylium_globuliferum"
OTU17235,"k: Fungi ,p: Ascomycota ,c: Dothideomycetes ,o: Minutisphaerales ,f: Minutisphaeraceae ,g: Minutisphaera ,s: Minutisphaera_sp"
OTU17240,"k: Fungi ,p: Kickxellomycota ,c: Kickxellomycetes ,o: Kickxellales ,f: unidentified ,g: unidentified ,s: Kickxellales_sp"
OTU17236,"k: Fungi ,p: Ascomycota ,c: Leotiomycetes ,o: Helotiales ,f: Helotiaceae ,g: Phaeohelotium ,s: Phaeohelotium_sp"
OTU17238,"k: Fungi ,p: Ascomycota ,c: Dothideomycetes ,o: unidentified ,f: unidentified ,g: unidentified ,s: Dothideomycetes_sp"
OTU17241,"k: Fungi ,p: Ascomycota ,c: Pezizomycotina_cls_Incertae_sedis ,o: Pezizomycotina_ord_Incertae_sedis ,f: Pezizomycotina_fam_Incertae_sedis ,g: Badarisama ,s: Badarisama_sojae"
OTU17239,"k: Fungi ,p: Ascomycota ,c: Dothideomycetes ,o: Minutisphaerales ,f: Minutisphaeraceae ,g: Minutisphaera ,s: Minutisphaera_sp"
OTU17237,"k: Fungi ,p: Ascomycota ,c: Dothideomycetes ,o: Pleosporales ,f: Didymellaceae ,g: Phoma ,s: Phoma_sp"
OTU17243,"k: Fungi ,p: unidentified ,c: unidentified ,o: unidentified ,f: unidentified ,g: unidentified ,s: Fungi_sp"
OTU17242,"k: Fungi ,p: Ascomycota ,c: Pezizomycetes ,o: Pezizales ,f: Pyronemataceae ,g: Cheilymenia ,s: Cheilymenia_sp"
OTU17246,"k: Fungi ,p: Ascomycota ,c: Pezizomycetes ,o: Pezizales ,f: Pyronemataceae ,g: Cheilymenia ,s: Cheilymenia_sp"
OTU17244,"k: Fungi ,p: Ascomycota ,c: Leotiomycetes ,o: Helotiales ,f: unidentified ,g: unidentified ,s: Helotiales_sp"
OTU17248,"k: Fungi ,p: Basidiomycota ,c: Tremellomycetes ,o: Tremellales ,f: Trimorphomycetaceae ,g: Saitozyma ,s: Saitozyma_sp"
OTU17245,"k: Fungi ,p: Ascomycota ,c: Pezizomycetes ,o: Pezizales ,f: Pyronemataceae ,g: Cheilymenia ,s: Cheilymenia_sp"
OTU17247,"k: Fungi ,p: Ascomycota ,c: Dothideomycetes ,o: Minutisphaerales ,f: Minutisphaeraceae ,g: Minutisphaera ,s: Minutisphaera_sp"
OTU17251,"k: Fungi ,p: Basidiomycota ,c: Agaricomycetes ,o: Hymenochaetales ,f: Hymenochaetaceae ,g: unidentified ,s: Hymenochaetaceae_sp"
OTU17249,"k: Fungi ,p: Ascomycota ,c: Dothideomycetes ,o: Minutisphaerales ,f: Minutisphaeraceae ,g: Minutisphaera ,s: Minutisphaera_sp"
OTU17250,"k: Fungi ,p: unidentified ,c: unidentified ,o: unidentified ,f: unidentified ,g: unidentified ,s: Fungi_sp"
OTU17252,"k: Fungi ,p: Basidiomycota ,c: Agaricomycetes ,o: Hymenochaetales ,f: Hymenochaetaceae ,g: unidentified ,s: Hymenochaetaceae_sp"
OTU17253,"k: Fungi ,p: Ascomycota ,c: Eurotiomycetes ,o: Sclerococcales ,f: Sclerococcales_fam_Incertae_sedis ,g: Pseudosclerococcum ,s: Pseudosclerococcum_golindoi"
OTU17257,"k: Fungi ,p: Ascomycota ,c: Geoglossomycetes ,o: Geoglossales ,f: Geoglossaceae ,g: Geoglossum ,s: Geoglossum_sp"
OTU17259,
OTU17256,"k: Fungi ,p: Ascomycota ,c: Dothideomycetes ,o: Capnodiales ,f: Mycosphaerellaceae ,g: Phaeothecoidiella ,s: Phaeothecoidiella_missouriensis"
OTU17260,"k: Fungi ,p: Kickxellomycota ,c: Kickxellomycetes ,o: Kickxellales ,f: unidentified ,g: unidentified ,s: Kickxellales_sp"
OTU17254,"k: Fungi ,p: Ascomycota ,c: Pezizomycetes ,o: Pezizales ,f: Pyronemataceae ,g: Cheilymenia ,s: Cheilymenia_sp"
OTU17258,"k: Fungi ,p: Ascomycota ,c: unidentified ,o: unidentified ,f: unidentified ,g: unidentified ,s: Ascomycota_sp"
OTU17255,"k: Fungi ,p: Ascomycota ,c: Sordariomycetes ,o: Diaporthales ,f: Diaporthales_fam_Incertae_sedis ,g: Botryodiplodia ,s: Botryodiplodia_ulmicola"
OTU17265,
OTU17264,"k: Fungi ,p: Ascomycota ,c: Eurotiomycetes ,o: Chaetothyriales ,f: Herpotrichiellaceae ,g: unidentified ,s: Herpotrichiellaceae_sp"
OTU17262,"k: Fungi ,p: Basidiomycota ,c: Tremellomycetes ,o: Tremellales ,f: unidentified ,g: unidentified ,s: Tremellales_sp"
OTU17261,"k: Fungi ,p: Ascomycota ,c: Leotiomycetes ,o: Helotiales ,f: unidentified ,g: unidentified ,s: Helotiales_sp"
OTU17266,"k: Fungi ,p: Ascomycota ,c: Geoglossomycetes ,o: Geoglossales ,f: Geoglossaceae ,g: Geoglossum ,s: Geoglossum_nigritum"
OTU17263,"k: Fungi ,p: Ascomycota ,c: Leotiomycetes ,o: Helotiales ,f: unidentified ,g: unidentified ,s: Helotiales_sp"
OTU17267,"k: Fungi ,p: Ascomycota ,c: Leotiomycetes ,o: Helotiales ,f: unidentified ,g: unidentified ,s: Helotiales_sp"
OTU17269,"k: Fungi ,p: Ascomycota ,c: Leotiomycetes ,o: unidentified ,f: unidentified ,g: unidentified ,s: Leotiomycetes_sp"
OTU17268,"k: Fungi ,p: Ascomycota ,c: Leotiomycetes ,o: unidentified ,f: unidentified ,g: unidentified ,s: Leotiomycetes_sp"
OTU17271,"k: Fungi ,p: Basidiomycota ,c: Tremellomycetes ,o: unidentified ,f: unidentified ,g: unidentified ,s: Tremellomycetes_sp"
OTU17270,"k: Fungi ,p: Ascomycota ,c: Leotiomycetes ,o: Helotiales ,f: unidentified ,g: unidentified ,s: Helotiales_sp"
OTU17274,"k: Fungi ,p: unidentified ,c: unidentified ,o: unidentified ,f: unidentified ,g: unidentified ,s: Fungi_sp"
OTU17272,"k: Fungi ,p: Ascomycota ,c: Leotiomycetes ,o: Helotiales ,f: unidentified ,g: unidentified ,s: Helotiales_sp"
OTU17275,"k: Fungi ,p: Ascomycota ,c: Archaeorhizomycetes ,o: Archaeorhizomycetales ,f: Archaeorhizomycetaceae ,g: Archaeorhizomyces ,s: Archaeorhizomyces_sp"
OTU17276,"k: Fungi ,p: unidentified ,c: unidentified ,o: unidentified ,f: unidentified ,g: unidentified ,s: Fungi_sp"
OTU17277,"k: Fungi ,p: Basidiomycota ,c: Agaricomycetes ,o: Russulales ,f: Russulaceae ,g: Lactarius ,s: Lactarius_sp"
OTU17273,"k: Fungi ,p: Ascomycota ,c: Sordariomycetes ,o: Hypocreales ,f: Clavicipitaceae ,g: Metarhizium ,s: Metarhizium_sp"
OTU17278,"k: Fungi ,p: unidentified ,c: unidentified ,o: unidentified ,f: unidentified ,g: unidentified ,s: Fungi_sp"
OTU17279,"k: Fungi ,p: unidentified ,c: unidentified ,o: unidentified ,f: unidentified ,g: unidentified ,s: Fungi_sp"
OTU17280,"k: Fungi ,p: Basidiomycota ,c: Agaricomycetes ,o: Russulales ,f: Russulaceae ,g: Lactifluus ,s: Lactifluus_sp"
OTU17281,"k: Fungi ,p: Basidiomycota ,c: Agaricomycetes ,o: Russulales ,f: Russulaceae ,g: Lactifluus ,s: Lactifluus_sp"
OTU17282,"k: Fungi ,p: Ascomycota ,c: Leotiomycetes ,o: unidentified ,f: unidentified ,g: unidentified ,s: Leotiomycetes_sp"
OTU17285,"k: Fungi ,p: Basidiomycota ,c: Tremellomycetes ,o: Tremellales ,f: Trimorphomycetaceae ,g: Saitozyma ,s: Saitozyma_sp"
OTU17283,"k: Fungi ,p: Ascomycota ,c: Leotiomycetes ,o: unidentified ,f: unidentified ,g: unidentified ,s: Leotiomycetes_sp"
OTU17287,"k: Fungi ,p: Ascomycota ,c: Leotiomycetes ,o: Helotiales ,f: unidentified ,g: unidentified ,s: Helotiales_sp"
OTU17284,"k: Fungi ,p: Ascomycota ,c: Leotiomycetes ,o: Helotiales ,f: unidentified ,g: unidentified ,s: Helotiales_sp"
OTU17286,"k: Fungi ,p: Ascomycota ,c: Leotiomycetes ,o: unidentified ,f: unidentified ,g: unidentified ,s: Leotiomycetes_sp"
OTU17288,"k: Fungi ,p: Ascomycota ,c: Eurotiomycetes ,o: Chaetothyriales ,f: unidentified ,g: unidentified ,s: Chaetothyriales_sp"
OTU17289,"k: Fungi ,p: Ascomycota ,c: Leotiomycetes ,o: Helotiales ,f: unidentified ,g: unidentified ,s: Helotiales_sp"
OTU17290,"k: Fungi ,p: Ascomycota ,c: Dothideomycetes ,o: Pleosporales ,f: Lophiostomataceae ,g: Neovaginatispora ,s: Neovaginatispora_sp"
OTU17291,"k: Fungi ,p: Ascomycota ,c: Leotiomycetes ,o: Helotiales ,f: unidentified ,g: unidentified ,s: Helotiales_sp"
OTU17292,"k: Fungi ,p: Ascomycota ,c: Dothideomycetes ,o: Pleosporales ,f: Massarinaceae ,g: Stagonospora ,s: Stagonospora_tainanensis"
OTU17294,"k: Fungi ,p: Ascomycota ,c: Sordariomycetes ,o: unidentified ,f: unidentified ,g: unidentified ,s: Sordariomycetes_sp"
OTU17293,"k: Fungi ,p: Ascomycota ,c: Leotiomycetes ,o: Helotiales ,f: unidentified ,g: unidentified ,s: Helotiales_sp"
OTU17297,"k: Fungi ,p: Ascomycota ,c: Sordariomycetes ,o: unidentified ,f: unidentified ,g: unidentified ,s: Sordariomycetes_sp"
OTU17295,"k: Fungi ,p: Ascomycota ,c: Leotiomycetes ,o: Helotiales ,f: unidentified ,g: unidentified ,s: Helotiales_sp"
OTU17296,"k: Fungi ,p: Ascomycota ,c: Sordariomycetes ,o: unidentified ,f: unidentified ,g: unidentified ,s: Sordariomycetes_sp"
OTU17299,"k: Fungi ,p: Ascomycota ,c: Eurotiomycetes ,o: Chaetothyriales ,f: Herpotrichiellaceae ,g: unidentified ,s: Herpotrichiellaceae_sp"
OTU17301,"k: Fungi ,p: Ascomycota ,c: Eurotiomycetes ,o: Chaetothyriales ,f: Herpotrichiellaceae ,g: unidentified ,s: Herpotrichiellaceae_sp"
OTU17300,"k: Fungi ,p: Ascomycota ,c: Eurotiomycetes ,o: Chaetothyriales ,f: Herpotrichiellaceae ,g: unidentified ,s: Herpotrichiellaceae_sp"
OTU17302,"k: Fungi ,p: Ascomycota ,c: Eurotiomycetes ,o: Chaetothyriales ,f: Herpotrichiellaceae ,g: unidentified ,s: Herpotrichiellaceae_sp"
OTU17305,"k: Fungi ,p: Ascomycota ,c: unidentified ,o: unidentified ,f: unidentified ,g: unidentified ,s: Ascomycota_sp"
OTU17303,"k: Fungi ,p: Ascomycota ,c: Leotiomycetes ,o: unidentified ,f: unidentified ,g: unidentified ,s: Leotiomycetes_sp"
OTU17298,"k: Fungi ,p: Ascomycota ,c: Eurotiomycetes ,o: Eurotiales ,f: Aspergillaceae ,g: unidentified ,s: Aspergillaceae_sp"
OTU17304,"k: Fungi ,p: unidentified ,c: unidentified ,o: unidentified ,f: unidentified ,g: unidentified ,s: Fungi_sp"
OTU17306,"k: Fungi ,p: Ascomycota ,c: unidentified ,o: unidentified ,f: unidentified ,g: unidentified ,s: Ascomycota_sp"
OTU17308,"k: Fungi ,p: Ascomycota ,c: Orbiliomycetes ,o: Orbiliales ,f: Orbiliaceae ,g: Dactylellina ,s: Dactylellina_sp"
OTU17307,"k: Fungi ,p: Ascomycota ,c: Leotiomycetes ,o: unidentified ,f: unidentified ,g: unidentified ,s: Leotiomycetes_sp"
OTU17309,"k: Fungi ,p: Ascomycota ,c: Leotiomycetes ,o: Helotiales ,f: unidentified ,g: unidentified ,s: Helotiales_sp"
OTU17310,"k: Fungi ,p: Ascomycota ,c: Leotiomycetes ,o: unidentified ,f: unidentified ,g: unidentified ,s: Leotiomycetes_sp"
OTU17311,"k: Fungi ,p: Ascomycota ,c: Leotiomycetes ,o: Helotiales ,f: unidentified ,g: unidentified ,s: Helotiales_sp"
OTU17312,"k: Fungi ,p: Ascomycota ,c: Sordariomycetes ,o: Hypocreales ,f: Hypocreales_fam_Incertae_sedis ,g: Acremonium ,s: Acremonium_exiguum"
OTU17314,"k: Fungi ,p: Basidiomycota ,c: Agaricomycetes ,o: GS28 ,f: unidentified ,g: unidentified ,s: GS28_sp"
OTU17316,
OTU17315,"k: Fungi ,p: Ascomycota ,c: Eurotiomycetes ,o: Chaetothyriales ,f: unidentified ,g: unidentified ,s: Chaetothyriales_sp"
OTU17313,"k: Fungi ,p: Ascomycota ,c: Dothideomycetes ,o: Pleosporales ,f: Massarinaceae ,g: Massarina ,s: Massarina_sp"
OTU17318,"k: Fungi ,p: Basidiomycota ,c: Tremellomycetes ,o: unidentified ,f: unidentified ,g: unidentified ,s: Tremellomycetes_sp"
OTU17319,"k: Fungi ,p: Ascomycota ,c: unidentified ,o: unidentified ,f: unidentified ,g: unidentified ,s: Ascomycota_sp"
OTU17320,"k: Fungi ,p: Ascomycota ,c: Eurotiomycetes ,o: Chaetothyriales ,f: Herpotrichiellaceae ,g: Cladophialophora ,s: Cladophialophora_sp"
OTU17321,"k: Fungi ,p: Ascomycota ,c: Eurotiomycetes ,o: Chaetothyriales ,f: Herpotrichiellaceae ,g: unidentified ,s: Herpotrichiellaceae_sp"
