"OTU_ID","kingdom","phylum","class","order","family","genus"
"OTU7107"," Fungi "," Basidiomycota "," Agaricomycetes "," Thelephorales "," Thelephoraceae "," unidentified "
"OTU7111"," Fungi "," Basidiomycota "," Agaricomycetes "," Trechisporales "," unidentified "," unidentified "
"OTU7110"," Fungi "," Basidiomycota "," Agaricomycetes "," Gomphales "," unidentified "," unidentified "
"OTU7108"," Fungi "," Basidiomycota "," Agaricomycetes "," Thelephorales "," Thelephoraceae "," unidentified "
"OTU7112"," Fungi "," Basidiomycota "," Agaricomycetes "," Thelephorales "," Thelephoraceae "," unidentified "
"OTU7113"," Fungi "," unidentified "," unidentified "," unidentified "," unidentified "," unidentified "
"OTU7114"," Fungi "," Basidiomycota "," Agaricomycetes "," Russulales "," Russulaceae "," Russula "
"OTU7117"," Fungi "," Mucoromycota "," Umbelopsidomycetes "," Umbelopsidales "," Umbelopsidaceae "," Umbelopsis "
"OTU7118"," Fungi "," Rozellomycota "," unidentified "," unidentified "," unidentified "," unidentified "
"OTU7115"," Fungi "," Basidiomycota "," Agaricomycetes "," Thelephorales "," Thelephoraceae "," unidentified "
"OTU7120","",NA,NA,NA,NA,NA
"OTU7121","",NA,NA,NA,NA,NA
"OTU7119"," Fungi "," Basidiomycota "," Agaricomycetes "," Agaricales "," Tricholomataceae "," Mycena "
"OTU7116"," Fungi "," Basidiomycota "," Agaricomycetes "," Thelephorales "," Thelephoraceae "," unidentified "
"OTU7122"," Fungi "," Basidiomycota "," Agaricomycetes "," Agaricales "," Clavariaceae "," Clavulinopsis "
"OTU7123"," Fungi "," Basidiomycota "," Geminibasidiomycetes "," Geminibasidiales "," Geminibasidiaceae "," Geminibasidium "
"OTU7127"," Fungi "," Glomeromycota "," Glomeromycetes "," Glomerales "," unidentified "," unidentified "
"OTU7124"," Fungi "," Basidiomycota "," Agaricomycetes "," Agaricales "," Clavariaceae "," unidentified "
"OTU7129"," Fungi "," Chytridiomycota "," Rhizophydiomycetes "," Rhizophydiales "," unidentified "," unidentified "
"OTU7128"," Fungi "," Basidiomycota "," Agaricomycetes "," Agaricales "," Entolomataceae "," unidentified "
"OTU7130"," Fungi "," Glomeromycota "," Glomeromycetes "," Glomerales "," Claroideoglomeraceae "," Claroideoglomus "
"OTU7125"," Fungi "," Basidiomycota "," Agaricomycetes "," Thelephorales "," Thelephoraceae "," unidentified "
"OTU7126"," Fungi "," unidentified "," unidentified "," unidentified "," unidentified "," unidentified "
"OTU7131","",NA,NA,NA,NA,NA
"OTU7133"," Fungi "," Basidiomycota "," Agaricomycetes "," Agaricales "," Hygrophoraceae "," unidentified "
"OTU7132"," Fungi "," Basidiomycota "," Agaricomycetes "," Thelephorales "," Thelephoraceae "," unidentified "
"OTU7137"," Fungi "," Basidiomycota "," Agaricomycetes "," Russulales "," Gloeocystidiellaceae "," Gloeocystidiellum "
"OTU7139"," Fungi "," Glomeromycota "," Glomeromycetes "," Glomerales "," unidentified "," unidentified "
"OTU7136"," Fungi "," Basidiomycota "," Agaricomycetes "," Polyporales "," Steccherinaceae "," Antrodiella "
"OTU7134"," Fungi "," Basidiomycota "," Agaricomycetes "," Thelephorales "," Thelephoraceae "," Tomentella "
"OTU7135"," Fungi "," Basidiomycota "," Agaricomycetes "," Agaricales "," Squamanitaceae "," Cystoderma "
"OTU7138"," Fungi "," Basidiomycota "," Agaricomycetes "," Thelephorales "," Thelephoraceae "," unidentified "
"OTU7140"," Fungi "," Basidiomycota "," Agaricomycetes "," Agaricales "," Hymenogastraceae "," Hymenogaster "
"OTU7141"," Fungi "," Ascomycota "," unidentified "," unidentified "," unidentified "," unidentified "
"OTU7146"," Fungi "," Basidiomycota "," Agaricomycetes "," Agaricales "," Hygrophoraceae "," unidentified "
"OTU7142"," Fungi "," unidentified "," unidentified "," unidentified "," unidentified "," unidentified "
"OTU7145"," Fungi "," Basidiomycota "," Agaricomycetes "," Agaricales "," Entolomataceae "," Entoloma "
"OTU7144"," Fungi "," Basidiomycota "," Agaricomycetes "," Agaricales "," Hebelomataceae "," unidentified "
"OTU7147"," Fungi "," Ascomycota "," Geoglossomycetes "," Geoglossales "," Geoglossaceae "," Trichoglossum "
"OTU7143"," Fungi "," Basidiomycota "," Agaricomycetes "," Thelephorales "," Thelephoraceae "," Tomentella "
"OTU7148"," Fungi "," Basidiomycota "," Agaricomycetes "," Agaricales "," Clavariaceae "," unidentified "
"OTU7149"," Fungi "," Basidiomycota "," Agaricomycetes "," Thelephorales "," Thelephoraceae "," unidentified "
"OTU7154"," Fungi "," Glomeromycota "," Glomeromycetes "," Glomerales "," Claroideoglomeraceae "," Claroideoglomus "
"OTU7150"," Fungi "," Basidiomycota "," Agaricomycetes "," Thelephorales "," Thelephoraceae "," unidentified "
"OTU7156"," Fungi "," Basidiomycota "," Agaricomycetes "," Agaricales "," Hygrophoraceae "," Hygrocybe "
"OTU7153"," Fungi "," Basidiomycota "," Agaricomycetes "," Thelephorales "," Thelephoraceae "," unidentified "
"OTU7155"," Fungi "," Basidiomycota "," Agaricomycetes "," Thelephorales "," Thelephoraceae "," unidentified "
"OTU7151"," Fungi "," Basidiomycota "," Agaricomycetes "," Thelephorales "," Thelephoraceae "," Tomentella "
"OTU7152"," Fungi "," Basidiomycota "," Agaricomycetes "," Thelephorales "," Thelephoraceae "," unidentified "
"OTU7158"," Fungi "," Mucoromycota "," Endogonomycetes "," unidentified "," unidentified "," unidentified "
"OTU7157"," Fungi "," Basidiomycota "," Agaricomycetes "," Thelephorales "," Thelephoraceae "," unidentified "
"OTU7163","",NA,NA,NA,NA,NA
"OTU7164"," Fungi "," Chytridiomycota "," Rhizophydiomycetes "," Rhizophydiales "," unidentified "," unidentified "
"OTU7162"," Fungi "," Basidiomycota "," Agaricomycetes "," Boletales "," Boletinellaceae "," Boletinellus "
"OTU7159"," Fungi "," Basidiomycota "," Agaricomycetes "," Agaricales "," Hygrophoraceae "," Gliophorus "
"OTU7160"," Fungi "," Basidiomycota "," Agaricomycetes "," Thelephorales "," Thelephoraceae "," Tomentella "
"OTU7161"," Fungi "," Basidiomycota "," Agaricomycetes "," Agaricales "," Cortinariaceae "," Cortinarius "
"OTU7165"," Fungi "," Basidiomycota "," Agaricomycetes "," Agaricales "," Strophariaceae "," Pholiota "
"OTU7166"," Fungi "," Basidiomycota "," Agaricomycetes "," Thelephorales "," Thelephoraceae "," unidentified "
"OTU7169","",NA,NA,NA,NA,NA
"OTU7170"," Fungi "," Basidiomycota "," Geminibasidiomycetes "," Geminibasidiales "," Geminibasidiaceae "," Geminibasidium "
"OTU7167"," Fungi "," Basidiomycota "," Agaricomycetes "," Thelephorales "," Thelephoraceae "," unidentified "
"OTU7171"," Fungi "," Glomeromycota "," Glomeromycetes "," Diversisporales "," Acaulosporaceae "," Acaulospora "
"OTU7168"," Fungi "," Basidiomycota "," Agaricomycetes "," Thelephorales "," Thelephoraceae "," unidentified "
"OTU7172"," Fungi "," unidentified "," unidentified "," unidentified "," unidentified "," unidentified "
"OTU7177"," Fungi "," Glomeromycota "," Glomeromycetes "," Diversisporales "," Acaulosporaceae "," Acaulospora "
"OTU7173"," Fungi "," Basidiomycota "," Tremellomycetes "," unidentified "," unidentified "," unidentified "
"OTU7180"," Fungi "," Basidiomycota "," Agaricomycetes "," Sebacinales "," unidentified "," unidentified "
"OTU7176"," Fungi "," Basidiomycota "," Agaricomycetes "," Thelephorales "," Thelephoraceae "," Tomentella "
"OTU7174"," Fungi "," Basidiomycota "," Agaricomycetes "," Thelephorales "," Thelephoraceae "," Tomentella "
"OTU7175"," Fungi "," Basidiomycota "," Agaricomycetes "," Thelephorales "," Thelephoraceae "," unidentified "
"OTU7178"," Fungi "," Basidiomycota "," Agaricomycetes "," Agaricales "," Hygrophoraceae "," Cuphophyllus "
"OTU7179"," Fungi "," Basidiomycota "," Agaricomycetes "," Thelephorales "," Thelephoraceae "," Tomentella "
"OTU7181"," Fungi "," Ascomycota "," Taphrinomycetes "," Taphrinales "," Taphrinaceae "," Taphrina "
"OTU7185","",NA,NA,NA,NA,NA
"OTU7187"," Fungi "," Mortierellomycota "," Mortierellomycetes "," Mortierellales "," unidentified "," unidentified "
"OTU7182"," Fungi "," Basidiomycota "," Agaricomycetes "," Thelephorales "," Thelephoraceae "," unidentified "
"OTU7188","",NA,NA,NA,NA,NA
"OTU7186"," Fungi "," Ascomycota "," Sordariomycetes "," Hypocreales "," Clavicipitaceae "," Metarhizium "
"OTU7183"," Fungi "," Basidiomycota "," Agaricomycetes "," Thelephorales "," Thelephoraceae "," Tomentella "
"OTU7184"," Fungi "," Basidiomycota "," Agaricomycetes "," Thelephorales "," Thelephoraceae "," unidentified "
"OTU7194","",NA,NA,NA,NA,NA
"OTU7192"," Fungi "," Glomeromycota "," Glomeromycetes "," Glomerales "," Claroideoglomeraceae "," Claroideoglomus "
"OTU7189"," Fungi "," Basidiomycota "," Agaricomycetes "," Agaricales "," Agaricaceae "," Tulostoma "
"OTU7195","",NA,NA,NA,NA,NA
"OTU7190"," Fungi "," Basidiomycota "," Agaricomycetes "," Thelephorales "," Thelephoraceae "," Tomentella "
"OTU7196"," Fungi "," Basidiomycota "," Agaricomycetes "," Agaricales "," unidentified "," unidentified "
"OTU7191"," Fungi "," Basidiomycota "," Agaricomycetes "," Thelephorales "," Thelephoraceae "," unidentified "
"OTU7193"," Fungi "," Basidiomycota "," Agaricomycetes "," Thelephorales "," Thelephoraceae "," Tomentella "
"OTU7199","",NA,NA,NA,NA,NA
"OTU7197"," Fungi "," Basidiomycota "," Agaricomycetes "," Polyporales "," Steccherinaceae "," Physodontia "
"OTU7200"," Fungi "," unidentified "," unidentified "," unidentified "," unidentified "," unidentified "
"OTU7198"," Fungi "," Basidiomycota "," Agaricomycetes "," Thelephorales "," Thelephoraceae "," Tomentella "
"OTU7202"," Fungi "," Basidiomycota "," Agaricomycetes "," Russulales "," Russulaceae "," Russula "
"OTU7201"," Fungi "," Basidiomycota "," Agaricomycetes "," Polyporales "," Meruliaceae "," Ceraceomyces "
"OTU7205"," Fungi "," unidentified "," unidentified "," unidentified "," unidentified "," unidentified "
"OTU7204"," Fungi "," Basidiomycota "," Microbotryomycetes "," Leucosporidiales "," unidentified "," unidentified "
"OTU7203"," Fungi "," unidentified "," unidentified "," unidentified "," unidentified "," unidentified "
"OTU7206"," Fungi "," Basidiomycota "," Agaricomycetes "," Russulales "," Russulaceae "," Russula "
"OTU7208"," Fungi "," Mortierellomycota "," Mortierellomycetes "," Mortierellales "," Mortierellaceae "," unidentified "
"OTU7211"," Fungi "," Basidiomycota "," GS27 "," GS27 "," unidentified "," unidentified "
"OTU7207"," Fungi "," Basidiomycota "," Agaricomycetes "," Russulales "," Russulaceae "," Russula "
"OTU7209"," Fungi "," Basidiomycota "," Agaricomycetes "," Russulales "," Russulaceae "," Russula "
"OTU7210"," Fungi "," Ascomycota "," Sordariomycetes "," Sordariales "," unidentified "," unidentified "
"OTU7212"," Fungi "," Ascomycota "," Eurotiomycetes "," Chaetothyriales "," Herpotrichiellaceae "," Cladophialophora "
"OTU7213"," Fungi "," unidentified "," unidentified "," unidentified "," unidentified "," unidentified "
"OTU7220","",NA,NA,NA,NA,NA
"OTU7219"," Fungi "," unidentified "," unidentified "," unidentified "," unidentified "," unidentified "
"OTU7214"," Fungi "," Basidiomycota "," Agaricomycetes "," Russulales "," Russulaceae "," Russula "
"OTU7218"," Fungi "," Mortierellomycota "," Mortierellomycetes "," Mortierellales "," Mortierellaceae "," Podila "
"OTU7221","",NA,NA,NA,NA,NA
"OTU7215"," Fungi "," Ascomycota "," Sordariomycetes "," Sordariales "," Helminthosphaeriaceae "," Spadicoides "
"OTU7217"," Fungi "," Ascomycota "," Eurotiomycetes "," Chaetothyriales "," Herpotrichiellaceae "," Exophiala "
"OTU7216"," Fungi "," Basidiomycota "," Agaricomycetes "," Agaricales "," Tricholomataceae "," Mycena "
"OTU7222"," Fungi "," Basidiomycota "," Agaricomycetes "," Agaricales "," Entolomataceae "," Pouzarella "
"OTU7225"," Fungi "," Rozellomycota "," unidentified "," unidentified "," unidentified "," unidentified "
"OTU7227"," Fungi "," Rozellomycota "," unidentified "," unidentified "," unidentified "," unidentified "
"OTU7228"," Fungi "," Chytridiomycota "," Lobulomycetes "," Lobulomycetales "," unidentified "," unidentified "
"OTU7223"," Fungi "," Basidiomycota "," Agaricomycetes "," Agaricales "," Hymenogastraceae "," Hebeloma "
"OTU7224"," Fungi "," Basidiomycota "," Agaricomycetes "," Boletales "," Hygrophoropsidaceae "," Hygrophoropsis "
"OTU7229"," Fungi "," Chytridiomycota "," Rhizophydiomycetes "," Rhizophydiales "," unidentified "," unidentified "
"OTU7226"," Fungi "," Basidiomycota "," Agaricomycetes "," Thelephorales "," Thelephoraceae "," unidentified "
"OTU7230"," Fungi "," unidentified "," unidentified "," unidentified "," unidentified "," unidentified "
"OTU7233"," Fungi "," Basidiomycota "," Microbotryomycetes "," Microbotryomycetes_ord_Incertae_sedis "," Chrysozymaceae "," unidentified "
"OTU7234"," Fungi "," Basidiomycota "," Tremellomycetes "," Cystofilobasidiales "," Mrakiaceae "," Tausonia "
"OTU7235"," Fungi "," Basidiomycota "," Agaricomycetes "," Cantharellales "," unidentified "," unidentified "
"OTU7231"," Fungi "," Basidiomycota "," Agaricomycetes "," Thelephorales "," Thelephoraceae "," unidentified "
"OTU7232"," Fungi "," Basidiomycota "," Agaricomycetes "," Thelephorales "," Thelephoraceae "," Tomentella "
"OTU7236"," Fungi "," Basidiomycota "," Agaricomycetes "," Thelephorales "," Thelephoraceae "," unidentified "
"OTU7238"," Fungi "," Basidiomycota "," Agaricomycetes "," Agaricales "," Entolomataceae "," Entoloma "
"OTU7237"," Fungi "," Basidiomycota "," Agaricomycetes "," Thelephorales "," Thelephoraceae "," unidentified "
"OTU7241"," Fungi "," Basidiomycota "," Agaricomycetes "," Agaricales "," Clavariaceae "," Clavaria "
"OTU7239"," Fungi "," Basidiomycota "," Agaricomycetes "," Thelephorales "," Thelephoraceae "," unidentified "
"OTU7240"," Fungi "," Basidiomycota "," Agaricomycetes "," Thelephorales "," Thelephoraceae "," unidentified "
"OTU7242"," Fungi "," Basidiomycota "," Agaricomycetes "," Thelephorales "," Thelephoraceae "," Tomentella "
"OTU7246"," Fungi "," Basidiomycota "," Agaricomycetes "," unidentified "," unidentified "," unidentified "
"OTU7243"," Fungi "," Basidiomycota "," Agaricomycetes "," Thelephorales "," Thelephoraceae "," unidentified "
"OTU7247"," Fungi "," Basidiomycota "," Tremellomycetes "," unidentified "," unidentified "," unidentified "
"OTU7244"," Fungi "," Basidiomycota "," Agaricomycetes "," Thelephorales "," Thelephoraceae "," unidentified "
"OTU7245"," Fungi "," Basidiomycota "," Agaricomycetes "," Thelephorales "," Thelephoraceae "," unidentified "
"OTU7250","",NA,NA,NA,NA,NA
"OTU7249"," Fungi "," Basidiomycota "," Microbotryomycetes "," Sporidiobolales "," unidentified "," unidentified "
"OTU7254","",NA,NA,NA,NA,NA
"OTU7248"," Fungi "," Basidiomycota "," Agaricomycetes "," Thelephorales "," Thelephoraceae "," unidentified "
"OTU7257"," Fungi "," Fungi_phy_Incertae_sedis "," Fungi_cls_Incertae_sedis "," Fungi_ord_Incertae_sedis "," Fungi_fam_Incertae_sedis "," Desmococcus "
"OTU7252"," Fungi "," Basidiomycota "," Agaricomycetes "," Agaricales "," Tricholomataceae "," Mycena "
"OTU7251"," Fungi "," Basidiomycota "," Agaricomycetes "," Thelephorales "," Thelephoraceae "," unidentified "
"OTU7255"," Fungi "," Basidiomycota "," Agaricomycetes "," unidentified "," unidentified "," unidentified "
"OTU7253"," Fungi "," Basidiomycota "," Agaricomycetes "," Thelephorales "," Thelephoraceae "," unidentified "
"OTU7256"," Fungi "," Basidiomycota "," Agaricomycetes "," Thelephorales "," Thelephoraceae "," unidentified "
"OTU7258"," Fungi "," Basidiomycota "," Agaricomycetes "," Thelephorales "," Thelephoraceae "," unidentified "
"OTU7263","",NA,NA,NA,NA,NA
"OTU7259"," Fungi "," Basidiomycota "," Agaricomycetes "," Thelephorales "," Thelephoraceae "," unidentified "
"OTU7264"," Fungi "," Mortierellomycota "," Mortierellomycetes "," Mortierellales "," unidentified "," unidentified "
"OTU7261"," Fungi "," Basidiomycota "," Agaricomycetes "," Thelephorales "," Thelephoraceae "," Tomentella "
"OTU7265"," Fungi "," Rozellomycota "," Rozellomycotina_cls_Incertae_sedis "," GS08 "," unidentified "," unidentified "
"OTU7260"," Fungi "," Basidiomycota "," Agaricomycetes "," Thelephorales "," Thelephoraceae "," unidentified "
"OTU7262"," Fungi "," Basidiomycota "," Agaricomycetes "," Thelephorales "," Thelephoraceae "," unidentified "
"OTU7266","",NA,NA,NA,NA,NA
"OTU7267"," Fungi "," Basidiomycota "," Agaricomycetes "," Thelephorales "," Thelephoraceae "," Odontia "
"OTU7268"," Fungi "," Basidiomycota "," Agaricomycetes "," Agaricales "," Tricholomataceae "," unidentified "
"OTU7269"," Fungi "," Ascomycota "," Eurotiomycetes "," Chaetothyriales "," Herpotrichiellaceae "," Exophiala "
"OTU7273"," Fungi "," Basidiomycota "," Agaricomycetes "," Thelephorales "," Thelephoraceae "," unidentified "
"OTU7270"," Fungi "," Basidiomycota "," Agaricomycetes "," Thelephorales "," Thelephoraceae "," unidentified "
"OTU7272"," Fungi "," Basidiomycota "," Agaricomycetes "," Thelephorales "," Thelephoraceae "," unidentified "
"OTU7271"," Fungi "," Basidiomycota "," Agaricomycetes "," Thelephorales "," Thelephoraceae "," unidentified "
"OTU7274"," Fungi "," unidentified "," unidentified "," unidentified "," unidentified "," unidentified "
"OTU7275"," Fungi "," Basidiomycota "," Agaricomycetes "," Thelephorales "," Thelephoraceae "," unidentified "
"OTU7280","",NA,NA,NA,NA,NA
"OTU7281","",NA,NA,NA,NA,NA
"OTU7277"," Fungi "," Basidiomycota "," Agaricomycetes "," Thelephorales "," Thelephoraceae "," Tomentella "
"OTU7282","",NA,NA,NA,NA,NA
"OTU7283","",NA,NA,NA,NA,NA
"OTU7276"," Fungi "," Basidiomycota "," Agaricomycetes "," Thelephorales "," Thelephoraceae "," unidentified "
"OTU7278"," Fungi "," Basidiomycota "," Agaricomycetes "," Thelephorales "," Thelephoraceae "," unidentified "
"OTU7279"," Fungi "," Basidiomycota "," Agaricomycetes "," Thelephorales "," Thelephoraceae "," unidentified "
"OTU7284","",NA,NA,NA,NA,NA
"OTU7285","",NA,NA,NA,NA,NA
"OTU7286"," Fungi "," unidentified "," unidentified "," unidentified "," unidentified "," unidentified "
"OTU7287"," Fungi "," Basidiomycota "," Agaricomycetes "," Cantharellales "," Botryobasidiaceae "," Botryobasidium "
"OTU7290","",NA,NA,NA,NA,NA
"OTU7289"," Fungi "," unidentified "," unidentified "," unidentified "," unidentified "," unidentified "
"OTU7291"," Fungi "," Basidiomycota "," Agaricomycetes "," Atheliales "," Tylosporaceae "," Amphinema "
"OTU7292"," Fungi "," Basidiomycota "," Agaricomycetes "," Gomphales "," unidentified "," unidentified "
"OTU7288"," Fungi "," Basidiomycota "," Agaricomycetes "," Cantharellales "," Ceratobasidiaceae "," Ceratobasidium "
