OTU20471	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Agaricales(1.00),f:Mycenaceae(0.83),g:unidentified(0.83),s:Mycenaceae_sp|SH1542291.08FU(0.83)	+
OTU20475	k:Fungi(1.00),p:Basidiomycota(0.98),c:Cystobasidiomycetes(0.90),o:unidentified(0.46),f:unidentified(0.92),g:unidentified(0.92),s:Cystobasidiomycetes_sp|SH1214306.08FU(0.32)	+
OTU20476	k:Fungi(1.00),p:Ascomycota(1.00),c:Orbiliomycetes(1.00),o:Orbiliales(1.00),f:Orbiliales_fam_Incertae_sedis(1.00),g:Lecophagus(1.00),s:Lecophagus_sp|SH1239303.08FU(1.00)	+
OTU20478	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricostilbomycetes(1.00),o:Agaricostilbales(1.00),f:Chionosphaeraceae(1.00),g:Cystobasidiopsis(1.00),s:Cystobasidiopsis_lactophilus|SH1522727.08FU(1.00)	+
OTU20477	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Amylocorticiales(0.87),f:Amylocorticiaceae(0.87),g:Amyloathelia(0.84),s:Amyloathelia_crassiuscula|SH1244163.08FU(0.84)	+
OTU20479			
OTU20480	k:Fungi(1.00),p:unidentified(0.28),c:unidentified(0.28),o:unidentified(0.28),f:unidentified(0.28),g:unidentified(0.72),s:Fungi_sp|SH1169000.08FU(0.10)	+
OTU20481	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Atheliales(1.00),f:Pilodermataceae(0.82),g:Piloderma(0.82),s:Piloderma_sp|SH1544813.08FU(0.81)	+
OTU20482	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Agaricales(1.00),f:Crepidotaceae(1.00),g:Neopaxillus(1.00),s:Neopaxillus_plumbeus|SH1176715.08FU(1.00)	+
OTU20483	k:Fungi(1.00),p:Mucoromycota(1.00),c:Mucoromycetes(1.00),o:Mucorales(1.00),f:Mucoraceae(1.00),g:Mucor(1.00),s:Mucor_sp|SH1506671.08FU(1.00)	+
OTU20488			
OTU20487	k:Fungi(1.00),p:Basidiomycota(1.00),c:Tremellomycetes(1.00),o:unidentified(1.00),f:unidentified(1.00),g:unidentified(1.00),s:Tremellomycetes_sp|SH2720687.08FU(0.68)	+
OTU20484	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Agaricales(1.00),f:Cortinariaceae(1.00),g:Cortinarius(1.00),s:Cortinarius_sp|SH3594888.08FU(0.97)	+
OTU20489			
OTU20485	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Agaricales(1.00),f:Cortinariaceae(1.00),g:Cortinarius(1.00),s:Cortinarius_sp|SH1545362.08FU(0.40)	+
OTU20486	k:Fungi(1.00),p:Basidiomycota(0.97),c:Agaricomycetes(0.97),o:Agaricales(0.97),f:Hydnangiaceae(0.94),g:Laccaria(0.94),s:Laccaria_trichodermophora|SH1553093.08FU(0.43)	+
OTU20491			
OTU20490	k:Fungi(1.00),p:Ascomycota(1.00),c:Sordariomycetes(1.00),o:unidentified(1.00),f:unidentified(1.00),g:unidentified(1.00),s:Sordariomycetes_sp|SH1151324.08FU(0.85)	+
OTU20493	k:Fungi(1.00),p:Chytridiomycota(1.00),c:unidentified(1.00),o:unidentified(1.00),f:unidentified(1.00),g:unidentified(1.00),s:Chytridiomycota_sp|SH2725477.08FU(0.99)	+
OTU20492			
OTU20495	k:Fungi(1.00),p:Ascomycota(1.00),c:unidentified(1.00),o:unidentified(1.00),f:unidentified(1.00),g:unidentified(1.00),s:Ascomycota_sp|SH1515219.08FU(1.00)	+
OTU20494	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Hymenochaetales(1.00),f:unidentified(1.00),g:unidentified(1.00),s:Hymenochaetales_sp|SH1556778.08FU(1.00)	+
OTU20496	k:Fungi(1.00),p:unidentified(1.00),c:unidentified(1.00),o:unidentified(1.00),f:unidentified(1.00),g:unidentified(1.00),s:Fungi_sp|SH1599717.08FU(1.00)	+
OTU20497	k:Fungi(1.00),p:unidentified(1.00),c:unidentified(1.00),o:unidentified(1.00),f:unidentified(1.00),g:unidentified(1.00),s:Fungi_sp|SH3568534.08FU(1.00)	+
OTU20498			
OTU20499	k:Fungi(1.00),p:Basidiomycota(1.00),c:Exobasidiomycetes(1.00),o:Exobasidiales(1.00),f:Exobasidiaceae(0.98),g:Exobasidium(0.98),s:Exobasidium_maculosum|SH1528189.08FU(0.45)	+
OTU20500			
OTU20501	k:Fungi(1.00),p:Ascomycota(1.00),c:Orbiliomycetes(1.00),o:Orbiliales(1.00),f:Orbiliales_fam_Incertae_sedis(1.00),g:Lecophagus(1.00),s:Lecophagus_sp|SH1239303.08FU(1.00)	+
OTU20503	k:Fungi(1.00),p:Chytridiomycota(1.00),c:unidentified(1.00),o:unidentified(1.00),f:unidentified(1.00),g:unidentified(1.00),s:Chytridiomycota_sp|SH2725477.08FU(0.28)	+
OTU20502	k:Fungi(1.00),p:Ascomycota(1.00),c:Eurotiomycetes(1.00),o:Chaetothyriales(1.00),f:Herpotrichiellaceae(1.00),g:Exophiala(1.00),s:Exophiala_sp|SH1529615.08FU(0.83)	+
OTU20504			
OTU20505			
OTU20507	k:Fungi(1.00),p:Rozellomycota(1.00),c:unidentified(1.00),o:unidentified(1.00),f:unidentified(1.00),g:unidentified(1.00),s:Rozellomycota_sp|SH3328111.08FU(0.97)	+
OTU20509	k:Fungi(1.00),p:Ascomycota(1.00),c:Eurotiomycetes(0.99),o:Eurotiales(0.99),f:Elaphomycetaceae(0.99),g:Elaphomyces(0.96),s:Elaphomyces_sp|SH1587495.08FU(0.89)	+
OTU20506	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Agaricales(1.00),f:Cortinariaceae(1.00),g:Cortinarius(1.00),s:Cortinarius_sp|SH1503731.08FU(0.20)	+
OTU20508	k:Fungi(1.00),p:Ascomycota(1.00),c:Eurotiomycetes(1.00),o:Eurotiales(1.00),f:Elaphomycetaceae(1.00),g:Elaphomyces(1.00),s:Elaphomyces_sp|SH1587495.08FU(1.00)	+
OTU20511	k:Fungi(1.00),p:Ascomycota(1.00),c:Sordariomycetes(0.98),o:Hypocreales(0.98),f:unidentified(0.99),g:unidentified(1.00),s:Hypocreales_sp|SH2731842.08FU(0.90)	+
OTU20512			
OTU20514	k:Fungi(1.00),p:unidentified(1.00),c:unidentified(1.00),o:unidentified(1.00),f:unidentified(1.00),g:unidentified(1.00),s:Fungi_sp|SH3230969.08FU(1.00)	+
OTU20513	k:Fungi(1.00),p:unidentified(1.00),c:unidentified(1.00),o:unidentified(1.00),f:unidentified(1.00),g:unidentified(1.00),s:Fungi_sp|SH2703113.08FU(1.00)	+
OTU20510	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Agaricales(1.00),f:Cortinariaceae(1.00),g:Cortinarius(1.00),s:Cortinarius_sp|SH1545437.08FU(0.65)	+
OTU20516	k:Fungi(1.00),p:unidentified(0.86),c:unidentified(1.00),o:unidentified(1.00),f:unidentified(1.00),g:unidentified(1.00),s:Fungi_sp|SH1243592.08FU(0.86)	+
OTU20515	k:Fungi(1.00),p:unidentified(1.00),c:unidentified(1.00),o:unidentified(1.00),f:unidentified(1.00),g:unidentified(1.00),s:Fungi_sp|SH2703113.08FU(0.76)	+
OTU20517	k:Fungi(1.00),p:Ascomycota(1.00),c:Eurotiomycetes(1.00),o:Chaetothyriales(1.00),f:Herpotrichiellaceae(1.00),g:Capronia(1.00),s:Capronia_epimyces|SH1556906.08FU(0.94)	+
OTU20518	k:Fungi(1.00),p:unidentified(0.78),c:unidentified(0.78),o:unidentified(0.78),f:unidentified(0.78),g:unidentified(0.91),s:Fungi_sp|SH3568534.08FU(0.78)	+
OTU20519	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Hymenochaetales(0.95),f:unidentified(1.00),g:unidentified(1.00),s:Hymenochaetales_sp|SH2730522.08FU(0.29)	+
OTU20522	k:Fungi(1.00),p:Basidiomycota(1.00),c:Tremellomycetes(1.00),o:Tremellales(1.00),f:Tremellales_fam_Incertae_sedis(1.00),g:Kwoniella(1.00),s:Kwoniella_dejecticola|SH1650410.08FU(0.57)	+
OTU20520	k:Fungi(1.00),p:unidentified(0.68),c:unidentified(0.68),o:unidentified(0.74),f:unidentified(0.76),g:unidentified(0.79),s:Fungi_sp|SH2750659.08FU(0.62)	+
OTU20523	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Auriculariales(1.00),f:unidentified(1.00),g:unidentified(1.00),s:Auriculariales_sp|SH1515552.08FU(1.00)	+
OTU20521	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Agaricales(1.00),f:Tricholomataceae(0.97),g:unidentified(0.31),s:Tricholomataceae_sp|SH1647782.08FU(0.31)	+
OTU20524	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Russulales(1.00),f:unidentified(1.00),g:unidentified(1.00),s:Russulales_sp|SH1160193.08FU(1.00)	+
OTU20527			
OTU20529			
OTU20525	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Agaricales(1.00),f:Cortinariaceae(1.00),g:Cortinarius(1.00),s:Cortinarius_pulchrifolius|SH1545376.08FU(0.98)	+
OTU20526	k:Fungi(1.00),p:Ascomycota(1.00),c:Sordariomycetes(1.00),o:Hypocreales(1.00),f:Clavicipitaceae(0.77),g:Pochonia(0.65),s:Pochonia_sp|SH1552464.08FU(0.63)	+
OTU20528			
OTU20530	k:Fungi(1.00),p:Ascomycota(1.00),c:Eurotiomycetes(1.00),o:Chaetothyriales(1.00),f:Herpotrichiellaceae(1.00),g:Exophiala(1.00),s:Exophiala_sp|SH1529615.08FU(1.00)	+
OTU20531	k:Fungi(1.00),p:Basidiomycota(0.23),c:Agaricomycetes(0.23),o:Atheliales(0.23),f:Tylosporaceae(0.23),g:Amphinema(0.23),s:Amphinema_sp|SH2617240.08FU(0.23)	+
OTU20533	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Agaricales(1.00),f:Cortinariaceae(1.00),g:Cortinarius(1.00),s:Cortinarius_sp|SH1503863.08FU(1.00)	+
OTU20532	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Agaricales(1.00),f:Cortinariaceae(1.00),g:Cortinarius(1.00),s:Cortinarius_sp|SH1545335.08FU(1.00)	+
OTU20534	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Hymenochaetales(0.80),f:Schizoporaceae(0.80),g:Xylodon(0.80),s:Xylodon_borealis|SH1517839.08FU(0.77)	+
OTU20537	k:Fungi(1.00),p:Basidiomycota(0.89),c:Agaricomycetes(0.89),o:Hymenochaetales(0.28),f:unidentified(1.00),g:unidentified(1.00),s:Hymenochaetales_sp|SH1241360.08FU(0.28)	+
OTU20536	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Agaricales(1.00),f:Cortinariaceae(1.00),g:Cortinarius(1.00),s:Cortinarius_sp|SH1545274.08FU(1.00)	+
OTU20539			
OTU20535	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Agaricales(1.00),f:Cortinariaceae(1.00),g:Cortinarius(1.00),s:Cortinarius_pulchrifolius|SH1545376.08FU(0.74)	+
OTU20538	k:Fungi(1.00),p:Ascomycota(0.97),c:Eurotiomycetes(0.95),o:Chaetothyriales(0.95),f:Herpotrichiellaceae(0.85),g:Exophiala(0.54),s:Exophiala_sp|SH1160308.08FU(0.03)	+
OTU20541	k:Fungi(1.00),p:Ascomycota(1.00),c:Eurotiomycetes(1.00),o:Chaetothyriales(1.00),f:Herpotrichiellaceae(1.00),g:Exophiala(1.00),s:Exophiala_sp|SH1180533.08FU(0.34)	+
OTU20542			
OTU20543	k:Fungi(1.00),p:Ascomycota(1.00),c:Sordariomycetes(1.00),o:Hypocreales(1.00),f:Cordycipitaceae(1.00),g:unidentified(1.00),s:Cordycipitaceae_sp|SH1515458.08FU(1.00)	+
OTU20540	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Agaricales(1.00),f:Hygrophoraceae(1.00),g:unidentified(1.00),s:Hygrophoraceae_sp|SH1656193.08FU(1.00)	+
OTU20545			
OTU20544	k:Fungi(1.00),p:Basidiomycota(0.91),c:Agaricomycetes(0.91),o:Trechisporales(0.91),f:Hydnodontaceae(0.91),g:Trechispora(0.91),s:Trechispora_stellulata|SH1515824.08FU(0.85)	+
OTU20546			
OTU20547			
OTU20553	k:Fungi(1.00),p:Glomeromycota(1.00),c:unidentified(1.00),o:unidentified(1.00),f:unidentified(1.00),g:unidentified(1.00),s:Glomeromycota_sp|SH1236117.08FU(0.92)	+
OTU20552	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Russulales(1.00),f:Auriscalpiaceae(1.00),g:Gloeodontia(1.00),s:Gloeodontia_subasperispora|SH1611077.08FU(1.00)	+
OTU20549	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Agaricales(1.00),f:Cortinariaceae(1.00),g:Cortinarius(1.00),s:Cortinarius_sp|SH1503863.08FU(1.00)	+
OTU20554	k:Fungi(1.00),p:Ascomycota(1.00),c:Eurotiomycetes(1.00),o:Eurotiales(1.00),f:Elaphomycetaceae(1.00),g:Elaphomyces(1.00),s:Elaphomyces_sp|SH1587495.08FU(1.00)	+
OTU20551	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Agaricales(1.00),f:Cortinariaceae(1.00),g:Cortinarius(1.00),s:Cortinarius_comptulus|SH1545229.08FU(0.01)	+
OTU20548	k:Fungi(1.00),p:Basidiomycota(0.97),c:Agaricomycetes(0.97),o:Thelephorales(0.97),f:Thelephoraceae(0.97),g:unidentified(1.00),s:Thelephoraceae_sp|SH1502188.08FU(0.97)	+
OTU20555	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Agaricales(1.00),f:Cortinariaceae(1.00),g:Cortinarius(1.00),s:Cortinarius_sp|SH1545335.08FU(0.94)	+
OTU20558	k:Fungi(1.00),p:Ascomycota(1.00),c:Pezizomycetes(1.00),o:Pezizales(1.00),f:Pezizaceae(1.00),g:unidentified(1.00),s:Pezizaceae_sp|SH1514867.08FU(1.00)	+
OTU20556	k:Fungi(1.00),p:Ascomycota(1.00),c:Sordariomycetes(1.00),o:Microascales(1.00),f:Microascaceae(1.00),g:Microascus(1.00),s:Microascus_brevicaulis|SH1539568.08FU(0.99)	+
OTU20560	k:Fungi(1.00),p:Ascomycota(1.00),c:Sordariomycetes(1.00),o:unidentified(1.00),f:unidentified(1.00),g:unidentified(1.00),s:Sordariomycetes_sp|SH2588917.08FU(0.73)	+
OTU20559			
OTU20561	k:Fungi(1.00),p:Ascomycota(0.91),c:Eurotiomycetes(0.90),o:Chaetothyriales(0.90),f:Herpotrichiellaceae(0.88),g:Veronaea(0.78),s:Veronaea_sp|SH2738126.08FU(0.66)	+
OTU20557	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Agaricales(1.00),f:Cortinariaceae(1.00),g:Cortinarius(1.00),s:Cortinarius_sp|SH3595395.08FU(0.06)	+
OTU20562	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Agaricales(1.00),f:Cortinariaceae(1.00),g:Cortinarius(1.00),s:Cortinarius_sp|SH1503863.08FU(1.00)	+
OTU20565	k:Fungi(1.00),p:Rozellomycota(1.00),c:unidentified(1.00),o:unidentified(1.00),f:unidentified(1.00),g:unidentified(1.00),s:Rozellomycota_sp|SH2721774.08FU(0.27)	+
OTU20566			
OTU20564	k:Fungi(1.00),p:Ascomycota(1.00),c:Eurotiomycetes(1.00),o:Chaetothyriales(1.00),f:Herpotrichiellaceae(1.00),g:Veronaea(1.00),s:Veronaea_sp|SH2738126.08FU(1.00)	+
OTU20563	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Agaricales(1.00),f:Tricholomataceae(1.00),g:Collybia(0.99),s:Collybia_sp|SH2739768.08FU(0.78)	+
OTU20567			
OTU20550	k:Fungi(1.00),p:Basidiomycota(0.99),c:Agaricomycetes(0.99),o:Trechisporales(0.99),f:Hydnodontaceae(0.99),g:Trechispora(0.99),s:Trechispora_sp|SH1546197.08FU(0.66)	+
OTU20568	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Amylocorticiales(1.00),f:Amylocorticiaceae(1.00),g:Amyloxenasma(1.00),s:Amyloxenasma_sp|SH1145836.08FU(1.00)	+
OTU20569			
OTU20570			
OTU20571	k:Fungi(1.00),p:Basidiomycota(1.00),c:Tremellomycetes(1.00),o:Tremellales(1.00),f:Tremellaceae(1.00),g:Tremella(1.00),s:Tremella_indecorata|SH1558867.08FU(0.69)	+
OTU20572	k:Fungi(1.00),p:Ascomycota(1.00),c:Orbiliomycetes(1.00),o:Orbiliales(1.00),f:Orbiliales_fam_Incertae_sedis(1.00),g:Lecophagus(1.00),s:Lecophagus_sp|SH1529836.08FU(0.99)	+
OTU20574			
OTU20575	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:unidentified(0.68),f:unidentified(1.00),g:unidentified(1.00),s:Agaricomycetes_sp|SH1556779.08FU(0.68)	+
OTU20573	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Agaricales(1.00),f:Omphalotaceae(1.00),g:Rhodocollybia(1.00),s:Rhodocollybia_butyracea|SH1646573.08FU(1.00)	+
OTU20577	k:Fungi(1.00),p:Ascomycota(1.00),c:Sordariomycetes(1.00),o:Hypocreales(1.00),f:unidentified(1.00),g:unidentified(1.00),s:Hypocreales_sp|SH2731842.08FU(1.00)	+
OTU20580			
OTU20579	k:Fungi(1.00),p:unidentified(0.97),c:unidentified(0.97),o:unidentified(1.00),f:unidentified(1.00),g:unidentified(1.00),s:Fungi_sp|SH2734257.08FU(0.84)	+
OTU20576	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Agaricales(1.00),f:Cortinariaceae(1.00),g:Cortinarius(1.00),s:Cortinarius_sp|SH1545274.08FU(0.65)	+
OTU20582	k:Fungi(1.00),p:Ascomycota(0.99),c:unidentified(0.99),o:unidentified(1.00),f:unidentified(1.00),g:unidentified(1.00),s:Ascomycota_sp|SH1241109.08FU(0.98)	+
OTU20583			
OTU20581	k:Fungi(1.00),p:Basidiomycota(0.93),c:Agaricomycetes(0.93),o:Agaricales(0.93),f:Cortinariaceae(0.69),g:Cortinarius(0.69),s:Cortinarius_sp|SH1503863.08FU(0.61)	+
OTU20578	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Agaricales(1.00),f:Cortinariaceae(1.00),g:Cortinarius(1.00),s:Cortinarius_sp|SH1545286.08FU(0.99)	+
OTU20584	k:Fungi(1.00),p:Basidiomycota(0.97),c:Exobasidiomycetes(0.97),o:Exobasidiales(0.97),f:Exobasidiaceae(0.97),g:Exobasidium(0.97),s:Exobasidium_bisporum|SH1236993.08FU(0.73)	+
OTU20585	k:Fungi(1.00),p:Basidiomycota(1.00),c:Tremellomycetes(1.00),o:Tremellales(1.00),f:Rhynchogastremataceae(1.00),g:Papiliotrema(1.00),s:Papiliotrema_sp|SH1650803.08FU(0.02)	+
OTU20587	k:Fungi(1.00),p:Basidiomycota(0.99),c:Agaricomycetes(0.99),o:Atheliales(0.99),f:Atheliaceae(0.99),g:Athelia(0.81),s:Athelia_sp|SH1561286.08FU(0.81)	+
OTU20586	k:Fungi(1.00),p:Ascomycota(1.00),c:Sordariomycetes(1.00),o:Hypocreales(0.92),f:Clavicipitaceae(0.82),g:unidentified(0.49),s:Clavicipitaceae_sp|SH1644904.08FU(0.36)	+
OTU20588			
OTU20589	k:Fungi(1.00),p:Ascomycota(1.00),c:Eurotiomycetes(1.00),o:Chaetothyriales(1.00),f:unidentified(1.00),g:unidentified(1.00),s:Chaetothyriales_sp|SH1564886.08FU(1.00)	+
OTU20590			
OTU20591	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Boletales(0.85),f:Sclerodermataceae(0.85),g:Scleroderma(0.85),s:Scleroderma_citrinum|SH1650626.08FU(0.85)	+
OTU20592			
OTU20597	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Boletales(1.00),f:Boletaceae(1.00),g:Tylopilus(1.00),s:Tylopilus_sp|SH1562683.08FU(1.00)	+
OTU20595			
OTU20594	k:Fungi(1.00),p:Ascomycota(1.00),c:Sordariomycetes(1.00),o:Ophiostomatales(1.00),f:Ophiostomataceae(1.00),g:Sporothrix(1.00),s:Sporothrix_sp|SH1632248.08FU(1.00)	+
OTU20593	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Agaricales(1.00),f:Cortinariaceae(1.00),g:Cortinarius(1.00),s:Cortinarius_sp|SH1545274.08FU(0.56)	+
OTU20598	k:Fungi(1.00),p:Basidiomycota(1.00),c:Tremellomycetes(1.00),o:Tremellales(1.00),f:unidentified(0.98),g:unidentified(0.98),s:Tremellales_sp|SH1640993.08FU(0.97)	+
OTU20596	k:Fungi(1.00),p:Ascomycota(1.00),c:Sordariomycetes(1.00),o:Glomerellales(1.00),f:Plectosphaerellaceae(1.00),g:Verticillium(1.00),s:Verticillium_sp|SH1529400.08FU(1.00)	+
OTU20600	k:Fungi(1.00),p:Ascomycota(0.95),c:Eurotiomycetes(0.95),o:Chaetothyriales(0.95),f:Herpotrichiellaceae(0.92),g:Exophiala(0.68),s:Exophiala_bergeri|SH1529595.08FU(0.22)	+
OTU20599	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Agaricales(1.00),f:Cortinariaceae(1.00),g:Cortinarius(1.00),s:Cortinarius_sp|SH1545566.08FU(0.97)	+
OTU20602	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Agaricales(1.00),f:Tricholomataceae(0.96),g:Mycena(0.96),s:Mycena_sp|SH1206972.08FU(0.96)	+
OTU20603	k:Fungi(1.00),p:Ascomycota(0.93),c:Eurotiomycetes(0.91),o:Chaetothyriales(0.91),f:Trichomeriaceae(0.62),g:Alatosessilispora(0.58),s:Alatosessilispora_bibrachiata|SH1597918.08FU(0.58)	+
OTU20604	k:Fungi(1.00),p:Ascomycota(0.89),c:Eurotiomycetes(0.82),o:Chaetothyriales(0.82),f:unidentified(0.97),g:unidentified(0.98),s:Chaetothyriales_sp|SH1564886.08FU(0.81)	+
OTU20605			
OTU20601	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Agaricales(1.00),f:Cortinariaceae(1.00),g:Cortinarius(1.00),s:Cortinarius_sp|SH1503863.08FU(1.00)	+
OTU20606	k:Fungi(1.00),p:Ascomycota(1.00),c:Eurotiomycetes(1.00),o:Chaetothyriales(1.00),f:Herpotrichiellaceae(0.98),g:Exophiala(0.81),s:Exophiala_sp|SH2724115.08FU(0.14)	+
OTU20607	k:Fungi(1.00),p:Ascomycota(1.00),c:Sordariomycetes(1.00),o:Hypocreales(1.00),f:Nectriaceae(1.00),g:Cylindromonium(1.00),s:Cylindromonium_eugeniicola|SH2739625.08FU(1.00)	+
OTU20611			
OTU20609	k:Fungi(1.00),p:Basidiomycota(1.00),c:Tremellomycetes(1.00),o:Tremellales(1.00),f:Bulleraceae(0.95),g:Genolevuria(0.95),s:Genolevuria_sp|SH1640994.08FU(0.95)	+
OTU20608	k:Fungi(1.00),p:Ascomycota(1.00),c:Eurotiomycetes(1.00),o:Chaetothyriales(1.00),f:unidentified(1.00),g:unidentified(1.00),s:Chaetothyriales_sp|SH1636113.08FU(1.00)	+
OTU20612	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Polyporales(1.00),f:Meripilaceae(1.00),g:Rigidoporus(1.00),s:Rigidoporus_sp|SH1615296.08FU(1.00)	+
OTU20610	k:Fungi(1.00),p:Ascomycota(0.99),c:Eurotiomycetes(0.98),o:Chaetothyriales(0.98),f:Herpotrichiellaceae(0.91),g:Rhinocladiella(0.10),s:Rhinocladiella_sp|SH1569861.08FU(0.02)	+
OTU20613	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Auriculariales(1.00),f:unidentified(1.00),g:unidentified(1.00),s:Auriculariales_sp|SH1515552.08FU(1.00)	+
OTU20614	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Agaricales(1.00),f:Cortinariaceae(1.00),g:Cortinarius(1.00),s:Cortinarius_sp|SH1503863.08FU(1.00)	+
OTU20615	k:Fungi(1.00),p:Ascomycota(1.00),c:Eurotiomycetes(0.99),o:Chaetothyriales(0.99),f:unidentified(0.99),g:unidentified(0.99),s:Chaetothyriales_sp|SH1564886.08FU(0.99)	+
OTU20617			
OTU20616			
OTU20619	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Agaricales(1.00),f:Entolomataceae(1.00),g:Clitopilus(0.60),s:Clitopilus_sp|SH1574428.08FU(0.39)	+
OTU20618	k:Fungi(1.00),p:Basidiomycota(1.00),c:unidentified(0.03),o:unidentified(0.08),f:unidentified(0.28),g:unidentified(0.30),s:Basidiomycota_sp|SH1181334.08FU(0.03)	+
OTU20620			
OTU20621	k:Fungi(1.00),p:Ascomycota(1.00),c:Sordariomycetes(1.00),o:Ophiostomatales(1.00),f:Ophiostomataceae(1.00),g:Sporothrix(1.00),s:Sporothrix_inflata|SH1632250.08FU(0.78)	+
OTU20623			
OTU20624			
OTU20622	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Agaricales(1.00),f:Cortinariaceae(1.00),g:Cortinarius(1.00),s:Cortinarius_sp|SH1503863.08FU(0.83)	+
OTU20625			
OTU20627			
OTU20626	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Agaricomycetes_ord_Incertae_sedis(1.00),f:Agaricomycetes_fam_Incertae_sedis(1.00),g:Xenasmatella(1.00),s:Xenasmatella_sp|SH1554043.08FU(1.00)	+
OTU20629			
OTU20628	k:Fungi(1.00),p:Basidiomycota(1.00),c:Agaricomycetes(1.00),o:Agaricales(1.00),f:Cortinariaceae(1.00),g:Cortinarius(1.00),s:Cortinarius_sp|SH1545274.08FU(1.00)	+
OTU20631			
OTU20630	k:Fungi(1.00),p:Basidiomycota(0.98),c:Agaricomycetes(0.98),o:Agaricales(0.98),f:Hydnangiaceae(0.98),g:Laccaria(0.98),s:Laccaria_sp|SH1553002.08FU(0.94)	+
OTU20634	k:Fungi(1.00),p:Ascomycota(1.00),c:Eurotiomycetes(1.00),o:Chaetothyriales(1.00),f:unidentified(1.00),g:unidentified(1.00),s:Chaetothyriales_sp|SH1204857.08FU(0.96)	+
OTU20633	k:Fungi(1.00),p:Ascomycota(0.96),c:Sordariomycetes(0.94),o:Hypocreales(0.92),f:unidentified(0.90),g:unidentified(0.92),s:Hypocreales_sp|SH1180681.08FU(0.80)	+
OTU20635	k:Fungi(1.00),p:unidentified(1.00),c:unidentified(1.00),o:unidentified(1.00),f:unidentified(1.00),g:unidentified(1.00),s:Fungi_sp|SH1648647.08FU(1.00)	+
